ID,Urbanizacion,Manzana,Lote,Estado,Cuota
38-4-1,38,4,1,Vendido,"650,000"
38-4-2,38,4,2,Vendido,"600,000"
38-4-3,38,4,3,Vendido,"500,000"
39-4-1,39,4,1,Cancelado,"330,000"
39-3-9,39,3,9,Reserva de Propietario,"360,000"
39-4-12,39,4,12,Libre (R),"350,000"
39-1-1,39,1,1,Libre,"700,000"
39-1-2,39,1,2,Libre,"700,000"
39-3-10,39,3,10,Libre,"320,000"
39-3-13,39,3,13,Libre,"350,000"
39-1-3,39,1,3,Vendido,"500,000"
39-1-4,39,1,4,Vendido,"500,000"
39-1-5,39,1,5,Vendido,"400,000"
39-1-6,39,1,6,Vendido,"400,000"
39-1-7,39,1,7,Vendido,"400,000"
39-1-8,39,1,8,Vendido,"380,000"
39-1-9,39,1,9,Vendido,"400,000"
39-1-10,39,1,10,Vendido,"400,000"
39-1-11,39,1,11,Vendido,"400,000"
39-1-12,39,1,12,Vendido,"420,000"
39-2-1,39,2,1,Vendido,"400,000"
39-2-2,39,2,2,Vendido,"380,000"
39-2-3,39,2,3,Vendido,"380,000"
39-2-4,39,2,4,Vendido,"360,000"
39-2-5,39,2,5,Vendido,"380,000"
39-2-6,39,2,6,Vendido,"360,000"
39-2-7,39,2,7,Vendido,"360,000"
39-2-8,39,2,8,Vendido,"360,000"
39-2-9,39,2,9,Vendido,"360,000"
39-2-10,39,2,10,Vendido,"340,000"
39-2-11,39,2,11,Vendido,"340,000"
39-2-12,39,2,12,Vendido,"340,000"
39-2-13,39,2,13,Vendido,"340,000"
39-2-14,39,2,14,Vendido,"380,000"
39-3-1,39,3,1,Vendido,"360,000"
39-3-2,39,3,2,Vendido,"320,000"
39-3-3,39,3,3,Vendido,"320,000"
39-3-4,39,3,4,Vendido,"320,000"
39-3-5,39,3,5,Vendido,"320,000"
39-3-6,39,3,6,Vendido,"320,000"
39-3-7,39,3,7,Vendido,"320,000"
39-3-8,39,3,8,Vendido,"330,000"
